Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1059¿Program¿¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":231,"column":27}}¿¿Program
1060¿ExpressionStatement¿¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":7,"column":12}}¿¿ExpressionStatement
1061¿Literal¿string¿¿'use strict'¿¿{"start":{"line":7,"column":0},"end":{"line":7,"column":12}}¿¿Literal
1062¿VariableDeclarator¿¿async¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":30}}¿¿VariableDeclarator
1063¿CallExpression¿¿¿¿¿{"start":{"line":9,"column":14},"end":{"line":9,"column":30}}¿¿CallExpression
1064¿Identifier¿¿require¿¿¿{"start":{"line":9,"column":14},"end":{"line":9,"column":21}}¿¿Identifier
1065¿Literal¿string¿¿'async'¿¿{"start":{"line":9,"column":22},"end":{"line":9,"column":29}}¿¿Literal
1066¿VariableDeclarator¿¿merge¿¿¿{"start":{"line":10,"column":6},"end":{"line":10,"column":34}}¿¿VariableDeclarator
1067¿CallExpression¿¿¿¿¿{"start":{"line":10,"column":14},"end":{"line":10,"column":34}}¿¿CallExpression
1068¿Identifier¿¿require¿¿¿{"start":{"line":10,"column":14},"end":{"line":10,"column":21}}¿¿Identifier
1069¿Literal¿string¿¿'deepmerge'¿¿{"start":{"line":10,"column":22},"end":{"line":10,"column":33}}¿¿Literal
1070¿VariableDeclarator¿¿caller¿¿¿{"start":{"line":11,"column":6},"end":{"line":11,"column":37}}¿¿VariableDeclarator
1071¿CallExpression¿¿¿¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":37}}¿¿CallExpression
1072¿Identifier¿¿require¿¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":22}}¿¿Identifier
1073¿Literal¿string¿¿'stack-trace'¿¿{"start":{"line":11,"column":23},"end":{"line":11,"column":36}}¿¿Literal
1074¿VariableDeclarator¿¿v80¿¿¿¿¿VariableDeclarator
1075¿CallExpression¿¿¿¿¿{"start":{"line":12,"column":13},"end":{"line":12,"column":37}}¿¿CallExpression
1076¿Identifier¿¿require¿¿¿{"start":{"line":12,"column":13},"end":{"line":12,"column":20}}¿¿Identifier
1077¿Literal¿string¿¿'child_process'¿¿{"start":{"line":12,"column":21},"end":{"line":12,"column":36}}¿¿Literal
1078¿VariableDeclarator¿¿proc¿¿¿{"start":{"line":12,"column":6},"end":{"line":12,"column":42}}¿¿VariableDeclarator
1079¿MemberExpression¿¿¿¿¿{"start":{"line":12,"column":13},"end":{"line":12,"column":42}}¿¿MemberExpression
1080¿Identifier¿¿v80¿¿¿¿¿Identifier
1081¿Identifier¿¿exec¿¿¿{"start":{"line":12,"column":38},"end":{"line":12,"column":42}}¿¿Identifier
1082¿VariableDeclarator¿¿v81¿¿¿¿¿VariableDeclarator
1083¿CallExpression¿¿¿¿¿{"start":{"line":13,"column":16},"end":{"line":13,"column":33}}¿¿CallExpression
1084¿Identifier¿¿require¿¿¿{"start":{"line":13,"column":16},"end":{"line":13,"column":23}}¿¿Identifier
1085¿Literal¿string¿¿'events'¿¿{"start":{"line":13,"column":24},"end":{"line":13,"column":32}}¿¿Literal
1086¿VariableDeclarator¿¿emitter¿¿¿{"start":{"line":13,"column":6},"end":{"line":13,"column":46}}¿¿VariableDeclarator
1087¿MemberExpression¿¿¿¿¿{"start":{"line":13,"column":16},"end":{"line":13,"column":46}}¿¿MemberExpression
1088¿Identifier¿¿v81¿¿¿¿¿Identifier
1089¿Identifier¿¿EventEmitter¿¿¿{"start":{"line":13,"column":34},"end":{"line":13,"column":46}}¿¿Identifier
1090¿VariableDeclarator¿¿network¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":42}}¿¿VariableDeclarator
1091¿CallExpression¿¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":42}}¿¿CallExpression
1092¿Identifier¿¿require¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":23}}¿¿Identifier
1093¿Literal¿string¿¿'./networking.js'¿¿{"start":{"line":15,"column":24},"end":{"line":15,"column":41}}¿¿Literal
1094¿VariableDeclarator¿¿reporting¿¿¿{"start":{"line":16,"column":6},"end":{"line":16,"column":43}}¿¿VariableDeclarator
1095¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":18},"end":{"line":16,"column":43}}¿¿CallExpression
