Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
328¿Program¿¿-1¿¿¿¿{"start":{"line":4,"column":0},"end":{"line":48,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Program
329¿VariableDeclarator¿¿564¿path¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
330¿CallExpression¿¿564¿¿¿¿{"start":{"line":4,"column":11},"end":{"line":4,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿CallExpression
331¿Identifier¿¿564¿require¿¿¿{"start":{"line":4,"column":11},"end":{"line":4,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
332¿Literal¿string¿564¿¿'path'¿¿{"start":{"line":4,"column":19},"end":{"line":4,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Literal
333¿VariableDeclarator¿¿564¿fs¿¿¿{"start":{"line":5,"column":4},"end":{"line":5,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
334¿CallExpression¿¿564¿¿¿¿{"start":{"line":5,"column":9},"end":{"line":5,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿CallExpression
335¿Identifier¿¿564¿require¿¿¿{"start":{"line":5,"column":9},"end":{"line":5,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
336¿Literal¿string¿564¿¿'fs'¿¿{"start":{"line":5,"column":17},"end":{"line":5,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Literal
337¿VariableDeclarator¿¿564¿v29¿¿¿{"start":{"line":7,"column":10},"end":{"line":7,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
338¿CallExpression¿¿564¿¿¿¿{"start":{"line":7,"column":10},"end":{"line":7,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿CallExpression
339¿Identifier¿¿564¿require¿¿¿{"start":{"line":7,"column":10},"end":{"line":7,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
340¿Literal¿string¿564¿¿'http'¿¿{"start":{"line":7,"column":18},"end":{"line":7,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Literal
341¿VariableDeclarator¿¿564¿v53¿¿¿{"start":{"line":7,"column":39},"end":{"line":43,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
342¿FunctionExpression¿¿564¿anon¿¿¿{"start":{"line":7,"column":39},"end":{"line":43,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿FunctionExpression
343¿Identifier¿¿0¿request¿¿¿{"start":{"line":7,"column":49},"end":{"line":7,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
344¿Identifier¿¿0¿response¿¿¿{"start":{"line":7,"column":58},"end":{"line":7,"column":66},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
345¿VariableDeclarator¿¿566¿v30¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
346¿CallExpression¿¿566¿¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿CallExpression
347¿Identifier¿¿566¿require¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
348¿Literal¿string¿566¿¿'url'¿¿{"start":{"line":8,"column":22},"end":{"line":8,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Literal
349¿VariableDeclarator¿¿566¿v31¿¿¿{"start":{"line":8,"column":35},"end":{"line":8,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
350¿MemberExpression¿¿566¿¿¿¿{"start":{"line":8,"column":35},"end":{"line":8,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿MemberExpression
351¿Identifier¿¿566¿request¿¿¿{"start":{"line":8,"column":35},"end":{"line":8,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
352¿Identifier¿¿566¿url¿¿¿{"start":{"line":8,"column":43},"end":{"line":8,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿Identifier
353¿VariableDeclarator¿¿566¿v32¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿VariableDeclarator
354¿CallExpression¿¿566¿¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/datachannel-client_1.0.2/src/server.js"}¿¿CallExpression
