Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":14,"column":2}}¿¿Program
1¿ExpressionStatement¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":30}}¿¿ExpressionStatement
2¿AssignmentExpression¿=¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":29}}¿¿AssignmentExpression
3¿MemberExpression¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":14}}¿¿MemberExpression
4¿Identifier¿¿module¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":6}}¿¿Identifier
5¿Identifier¿¿exports¿¿¿{"start":{"line":1,"column":7},"end":{"line":1,"column":14}}¿¿Identifier
6¿Identifier¿¿reduceObject¿¿¿{"start":{"line":1,"column":17},"end":{"line":1,"column":29}}¿¿Identifier
7¿VariableDeclarator¿¿reduceObject¿¿¿{"start":{"line":2,"column":6},"end":{"line":14,"column":1}}¿¿VariableDeclarator
8¿FunctionExpression¿¿anon¿¿¿{"start":{"line":2,"column":21},"end":{"line":14,"column":1}}¿¿FunctionExpression
9¿Identifier¿¿target¿¿¿{"start":{"line":2,"column":31},"end":{"line":2,"column":37}}¿¿Identifier
10¿Identifier¿¿source¿¿¿{"start":{"line":2,"column":39},"end":{"line":2,"column":45}}¿¿Identifier
11¿Identifier¿¿merge¿¿¿{"start":{"line":2,"column":47},"end":{"line":2,"column":52}}¿¿Identifier
12¿VariableDeclarator¿¿v1¿¿¿{"start":{"line":3,"column":10},"end":{"line":3,"column":34}}¿¿VariableDeclarator
13¿CallExpression¿¿¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":34}}¿¿CallExpression
14¿MemberExpression¿¿¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":26}}¿¿MemberExpression
15¿Identifier¿¿Object¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":21}}¿¿Identifier
16¿Identifier¿¿keys¿¿¿{"start":{"line":3,"column":22},"end":{"line":3,"column":26}}¿¿Identifier
17¿Identifier¿¿source¿¿¿{"start":{"line":3,"column":27},"end":{"line":3,"column":33}}¿¿Identifier
18¿VariableDeclarator¿¿v5¿¿¿{"start":{"line":4,"column":10},"end":{"line":10,"column":5}}¿¿VariableDeclarator
19¿FunctionExpression¿¿anon¿¿¿{"start":{"line":4,"column":15},"end":{"line":10,"column":5}}¿¿FunctionExpression
20¿Identifier¿¿acc¿¿¿{"start":{"line":4,"column":25},"end":{"line":4,"column":28}}¿¿Identifier
21¿Identifier¿¿key¿¿¿{"start":{"line":4,"column":30},"end":{"line":4,"column":33}}¿¿Identifier
22¿VariableDeclarator¿¿v2¿¿¿{"start":{"line":5,"column":14},"end":{"line":5,"column":27}}¿¿VariableDeclarator
23¿MemberExpression¿computed¿¿¿¿{"start":{"line":5,"column":19},"end":{"line":5,"column":27}}¿¿MemberExpression
24¿Identifier¿¿acc¿¿¿{"start":{"line":5,"column":19},"end":{"line":5,"column":22}}¿¿Identifier
25¿Identifier¿¿key¿¿¿{"start":{"line":5,"column":23},"end":{"line":5,"column":26}}¿¿Identifier
26¿VariableDeclarator¿¿v3¿¿¿{"start":{"line":6,"column":14},"end":{"line":6,"column":30}}¿¿VariableDeclarator
27¿MemberExpression¿computed¿¿¿¿{"start":{"line":6,"column":19},"end":{"line":6,"column":30}}¿¿MemberExpression
28¿Identifier¿¿source¿¿¿{"start":{"line":6,"column":19},"end":{"line":6,"column":25}}¿¿Identifier
29¿Identifier¿¿key¿¿¿{"start":{"line":6,"column":26},"end":{"line":6,"column":29}}¿¿Identifier
30¿VariableDeclarator¿¿v4¿¿¿{"start":{"line":7,"column":14},"end":{"line":7,"column":32}}¿¿VariableDeclarator
31¿CallExpression¿¿¿¿¿{"start":{"line":7,"column":19},"end":{"line":7,"column":32}}¿¿CallExpression
