Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2514¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":256,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Program
2515¿VariableDeclarator¿¿4330¿v531¿¿¿{"start":{"line":2,"column":1},"end":{"line":256,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2516¿FunctionExpression¿¿4330¿anon¿¿¿{"start":{"line":2,"column":1},"end":{"line":256,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿FunctionExpression
2517¿VariableDeclarator¿¿4332¿Server¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2518¿VariableDeclarator¿¿4332¿_¿¿¿{"start":{"line":3,"column":14},"end":{"line":3,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2519¿VariableDeclarator¿¿4332¿fs¿¿¿{"start":{"line":3,"column":17},"end":{"line":3,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2520¿VariableDeclarator¿¿4332¿http¿¿¿{"start":{"line":3,"column":21},"end":{"line":3,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2521¿VariableDeclarator¿¿4332¿mime¿¿¿{"start":{"line":3,"column":27},"end":{"line":3,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2522¿VariableDeclarator¿¿4332¿minimatch¿¿¿{"start":{"line":3,"column":33},"end":{"line":3,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2523¿VariableDeclarator¿¿4332¿path¿¿¿{"start":{"line":3,"column":44},"end":{"line":3,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2524¿VariableDeclarator¿¿4332¿pkg¿¿¿{"start":{"line":3,"column":50},"end":{"line":3,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2525¿VariableDeclarator¿¿4332¿url¿¿¿{"start":{"line":3,"column":55},"end":{"line":3,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿VariableDeclarator
2526¿ExpressionStatement¿¿4332¿¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿ExpressionStatement
2527¿AssignmentExpression¿=¿4332¿¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿AssignmentExpression
2528¿Identifier¿¿4332¿pkg¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Identifier
2529¿CallExpression¿¿4332¿¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿CallExpression
2530¿Identifier¿¿4332¿require¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Identifier
2531¿Literal¿string¿4332¿¿'../package.json'¿¿{"start":{"line":5,"column":16},"end":{"line":5,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Literal
2532¿ExpressionStatement¿¿4332¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿ExpressionStatement
2533¿AssignmentExpression¿=¿4332¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿AssignmentExpression
2534¿Identifier¿¿4332¿fs¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":4},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Identifier
2535¿CallExpression¿¿4332¿¿¿¿{"start":{"line":7,"column":7},"end":{"line":7,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿CallExpression
2536¿Identifier¿¿4332¿require¿¿¿{"start":{"line":7,"column":7},"end":{"line":7,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Identifier
2537¿Literal¿string¿4332¿¿'fs'¿¿{"start":{"line":7,"column":15},"end":{"line":7,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Literal
2538¿ExpressionStatement¿¿4332¿¿¿¿{"start":{"line":9,"column":2},"end":{"line":9,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿ExpressionStatement
2539¿AssignmentExpression¿=¿4332¿¿¿¿{"start":{"line":9,"column":2},"end":{"line":9,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿AssignmentExpression
2540¿Identifier¿¿4332¿_¿¿¿{"start":{"line":9,"column":2},"end":{"line":9,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿Identifier
2541¿CallExpression¿¿4332¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-srv_2.0.0/src/server.js"}¿¿CallExpression
