Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":3}}¿¿Program
1¿VariableDeclarator¿¿v15¿¿¿¿¿VariableDeclarator
2¿FunctionExpression¿¿anon¿¿¿{"start":{"line":1,"column":1},"end":{"line":14,"column":1}}¿¿FunctionExpression
3¿Identifier¿¿root¿¿¿{"start":{"line":1,"column":11},"end":{"line":1,"column":15}}¿¿Identifier
4¿Identifier¿¿factory¿¿¿{"start":{"line":1,"column":17},"end":{"line":1,"column":24}}¿¿Identifier
5¿ExpressionStatement¿¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":15}}¿¿ExpressionStatement
6¿Literal¿string¿¿'use strict'¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":14}}¿¿Literal
7¿VariableDeclarator¿¿v1¿¿¿¿¿VariableDeclarator
8¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":19}}¿¿UnaryExpression
9¿Identifier¿¿module¿¿¿{"start":{"line":5,"column":13},"end":{"line":5,"column":19}}¿¿Identifier
10¿VariableDeclarator¿¿v2¿¿¿¿¿VariableDeclarator
11¿BinaryExpression¿===¿¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":32}}¿¿BinaryExpression
12¿Identifier¿¿v1¿¿¿¿¿Identifier
13¿Literal¿string¿¿'object'¿¿{"start":{"line":5,"column":24},"end":{"line":5,"column":32}}¿¿Literal
14¿VariableDeclarator¿¿v3¿¿¿¿¿VariableDeclarator
15¿MemberExpression¿¿¿¿¿{"start":{"line":5,"column":43},"end":{"line":5,"column":57}}¿¿MemberExpression
16¿Identifier¿¿module¿¿¿{"start":{"line":5,"column":43},"end":{"line":5,"column":49}}¿¿Identifier
17¿Identifier¿¿exports¿¿¿{"start":{"line":5,"column":50},"end":{"line":5,"column":57}}¿¿Identifier
18¿VariableDeclarator¿¿v4¿¿¿¿¿VariableDeclarator
19¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":5,"column":36},"end":{"line":5,"column":57}}¿¿UnaryExpression
20¿Identifier¿¿v3¿¿¿¿¿Identifier
21¿VariableDeclarator¿¿v5¿¿¿¿¿VariableDeclarator
22¿BinaryExpression¿===¿¿¿¿{"start":{"line":5,"column":36},"end":{"line":5,"column":70}}¿¿BinaryExpression
23¿Identifier¿¿v4¿¿¿¿¿Identifier
24¿Literal¿string¿¿'object'¿¿{"start":{"line":5,"column":62},"end":{"line":5,"column":70}}¿¿Literal
25¿VariableDeclarator¿¿v6¿¿¿¿¿VariableDeclarator
26¿LogicalExpression¿&&¿¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":70}}¿¿LogicalExpression
27¿Identifier¿¿v2¿¿¿¿¿Identifier
28¿Identifier¿¿v5¿¿¿¿¿Identifier
29¿IfStatement¿¿¿¿¿{"start":{"line":5,"column":2},"end":{"line":13,"column":3}}¿¿IfStatement
30¿Identifier¿¿v6¿¿¿¿¿Identifier
31¿VariableDeclarator¿¿v7¿¿¿¿¿VariableDeclarator
32¿CallExpression¿¿¿¿¿{"start":{"line":6,"column":21},"end":{"line":6,"column":30}}¿¿CallExpression
33¿Identifier¿¿factory¿¿¿{"start":{"line":6,"column":21},"end":{"line":6,"column":28}}¿¿Identifier
34¿ExpressionStatement¿¿¿¿¿{"start":{"line":6,"column":4},"end":{"line":6,"column":31}}¿¿ExpressionStatement
35¿AssignmentExpression¿=¿¿¿¿{"start":{"line":6,"column":4},"end":{"line":6,"column":30}}¿¿AssignmentExpression
36¿MemberExpression¿¿¿¿¿{"start":{"line":6,"column":4},"end":{"line":6,"column":18}}¿¿MemberExpression
37¿Identifier¿¿module¿¿¿{"start":{"line":6,"column":4},"end":{"line":6,"column":10}}¿¿Identifier
38¿Identifier¿¿exports¿¿¿{"start":{"line":6,"column":11},"end":{"line":6,"column":18}}¿¿Identifier
39¿Identifier¿¿v7¿¿¿¿¿Identifier
40¿BlockStatement¿¿¿¿¿{"start":{"line":5,"column":72},"end":{"line":7,"column":3}}¿¿BlockStatement
41¿VariableDeclarator¿¿v8¿¿¿¿¿VariableDeclarator
42¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":7,"column":13},"end":{"line":7,"column":26}}¿¿UnaryExpression
43¿Identifier¿¿define¿¿¿{"start":{"line":7,"column":20},"end":{"line":7,"column":26}}¿¿Identifier
44¿VariableDeclarator¿¿v9¿¿¿¿¿VariableDeclarator
45¿BinaryExpression¿===¿¿¿¿{"start":{"line":7,"column":13},"end":{"line":7,"column":41}}¿¿BinaryExpression
46¿Identifier¿¿v8¿¿¿¿¿Identifier
47¿Literal¿string¿¿'function'¿¿{"start":{"line":7,"column":31},"end":{"line":7,"column":41}}¿¿Literal
48¿VariableDeclarator¿¿v10¿¿¿¿¿VariableDeclarator
49¿MemberExpression¿¿¿¿¿{"start":{"line":7,"column":45},"end":{"line":7,"column":55}}¿¿MemberExpression
50¿Identifier¿¿define¿¿¿{"start":{"line":7,"column":45},"end":{"line":7,"column":51}}¿¿Identifier
51¿Identifier¿¿amd¿¿¿{"start":{"line":7,"column":52},"end":{"line":7,"column":55}}¿¿Identifier
52¿VariableDeclarator¿¿v11¿¿¿¿¿VariableDeclarator
53¿LogicalExpression¿&&¿¿¿¿{"start":{"line":7,"column":13},"end":{"line":7,"column":55}}¿¿LogicalExpression
54¿Identifier¿¿v9¿¿¿¿¿Identifier
55¿Identifier¿¿v10¿¿¿¿¿Identifier
56¿IfStatement¿¿¿¿¿{"start":{"line":7,"column":9},"end":{"line":13,"column":3}}¿¿IfStatement
57¿Identifier¿¿v11¿¿¿¿¿Identifier
58¿VariableDeclarator¿¿v12¿¿¿¿¿VariableDeclarator
59¿ArrayExpression¿¿¿¿¿{"start":{"line":9,"column":11},"end":{"line":9,"column":13}}¿¿ArrayExpression
60¿VariableDeclarator¿¿v13¿¿¿¿¿VariableDeclarator
61¿CallExpression¿¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":23}}¿¿CallExpression
62¿Identifier¿¿define¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":10}}¿¿Identifier
63¿Identifier¿¿v12¿¿¿¿¿Identifier
64¿Identifier¿¿factory¿¿¿{"start":{"line":9,"column":15},"end":{"line":9,"column":22}}¿¿Identifier
65¿ExpressionStatement¿¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":24}}¿¿ExpressionStatement
66¿Identifier¿¿v13¿¿¿¿¿Identifier
67¿BlockStatement¿¿¿¿¿{"start":{"line":7,"column":57},"end":{"line":10,"column":3}}¿¿BlockStatement
68¿VariableDeclarator¿¿v14¿¿¿¿¿VariableDeclarator
69¿CallExpression¿¿¿¿¿{"start":{"line":12,"column":22},"end":{"line":12,"column":31}}¿¿CallExpression
70¿Identifier¿¿factory¿¿¿{"start":{"line":12,"column":22},"end":{"line":12,"column":29}}¿¿Identifier
71¿ExpressionStatement¿¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":32}}¿¿ExpressionStatement
72¿AssignmentExpression¿=¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":31}}¿¿AssignmentExpression
73¿MemberExpression¿¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":19}}¿¿MemberExpression
74¿Identifier¿¿root¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":8}}¿¿Identifier
75¿Identifier¿¿objectPath¿¿¿{"start":{"line":12,"column":9},"end":{"line":12,"column":19}}¿¿Identifier
76¿Identifier¿¿v14¿¿¿¿¿Identifier
77¿BlockStatement¿¿¿¿¿{"start":{"line":10,"column":9},"end":{"line":13,"column":3}}¿¿BlockStatement
78¿BlockStatement¿¿¿¿¿¿¿BlockStatement
79¿BlockStatement¿¿¿¿¿{"start":{"line":1,"column":25},"end":{"line":14,"column":1}}¿¿BlockStatement
80¿VariableDeclarator¿¿v210¿¿¿¿¿VariableDeclarator
81¿FunctionExpression¿¿anon¿¿¿{"start":{"line":14,"column":9},"end":{"line":292,"column":1}}¿¿FunctionExpression
82¿ExpressionStatement¿¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":15}}¿¿ExpressionStatement
83¿Literal¿string¿¿'use strict'¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":14}}¿¿Literal
84¿VariableDeclarator¿¿v16¿¿¿¿¿VariableDeclarator
85¿MemberExpression¿¿¿¿¿{"start":{"line":17,"column":14},"end":{"line":17,"column":30}}¿¿MemberExpression
86¿Identifier¿¿Object¿¿¿{"start":{"line":17,"column":14},"end":{"line":17,"column":20}}¿¿Identifier
87¿Identifier¿¿prototype¿¿¿{"start":{"line":17,"column":21},"end":{"line":17,"column":30}}¿¿Identifier
88¿VariableDeclarator¿¿toStr¿¿¿{"start":{"line":17,"column":6},"end":{"line":17,"column":39}}¿¿VariableDeclarator
89¿MemberExpression¿¿¿¿¿{"start":{"line":17,"column":14},"end":{"line":17,"column":39}}¿¿MemberExpression
90¿Identifier¿¿v16¿¿¿¿¿Identifier
91¿Identifier¿¿toString¿¿¿{"start":{"line":17,"column":31},"end":{"line":17,"column":39}}¿¿Identifier
92¿VariableDeclarator¿¿hasOwnProperty¿¿¿¿¿VariableDeclarator
93¿FunctionExpression¿¿anon¿¿¿{"start":{"line":18,"column":2},"end":{"line":24,"column":3}}¿¿FunctionExpression
94¿Identifier¿¿obj¿¿¿{"start":{"line":18,"column":26},"end":{"line":18,"column":29}}¿¿Identifier
95¿Identifier¿¿prop¿¿¿{"start":{"line":18,"column":31},"end":{"line":18,"column":35}}¿¿Identifier
96¿VariableDeclarator¿¿v17¿¿¿¿¿VariableDeclarator
97¿BinaryExpression¿==¿¿¿¿{"start":{"line":19,"column":7},"end":{"line":19,"column":18}}¿¿BinaryExpression
98¿Identifier¿¿obj¿¿¿{"start":{"line":19,"column":7},"end":{"line":19,"column":10}}¿¿Identifier
99¿Literal¿object¿¿null¿¿{"start":{"line":19,"column":14},"end":{"line":19,"column":18}}¿¿Literal
100¿IfStatement¿¿¿¿¿{"start":{"line":19,"column":4},"end":{"line":21,"column":5}}¿¿IfStatement
101¿Identifier¿¿v17¿¿¿¿¿Identifier
102¿ReturnStatement¿¿¿¿¿{"start":{"line":20,"column":6},"end":{"line":20,"column":18}}¿¿ReturnStatement
103¿Literal¿boolean¿¿false¿¿{"start":{"line":20,"column":13},"end":{"line":20,"column":18}}¿¿Literal
104¿BlockStatement¿¿¿¿¿{"start":{"line":19,"column":20},"end":{"line":21,"column":5}}¿¿BlockStatement
105¿VariableDeclarator¿¿v18¿¿¿¿¿VariableDeclarator
106¿MemberExpression¿¿¿¿¿{"start":{"line":23,"column":11},"end":{"line":23,"column":27}}¿¿MemberExpression
107¿Identifier¿¿Object¿¿¿{"start":{"line":23,"column":11},"end":{"line":23,"column":17}}¿¿Identifier
108¿Identifier¿¿prototype¿¿¿{"start":{"line":23,"column":18},"end":{"line":23,"column":27}}¿¿Identifier
109¿VariableDeclarator¿¿v19¿¿¿¿¿VariableDeclarator
110¿MemberExpression¿¿¿¿¿{"start":{"line":23,"column":11},"end":{"line":23,"column":42}}¿¿MemberExpression
111¿Identifier¿¿v18¿¿¿¿¿Identifier
112¿Identifier¿¿hasOwnProperty¿¿¿{"start":{"line":23,"column":28},"end":{"line":23,"column":42}}¿¿Identifier
113¿VariableDeclarator¿¿v20¿¿¿¿¿VariableDeclarator
114¿CallExpression¿¿¿¿¿{"start":{"line":23,"column":11},"end":{"line":23,"column":58}}¿¿CallExpression
115¿MemberExpression¿¿¿¿¿{"start":{"line":23,"column":11},"end":{"line":23,"column":47}}¿¿MemberExpression
116¿Identifier¿¿v19¿¿¿¿¿Identifier
117¿Identifier¿¿call¿¿¿{"start":{"line":23,"column":43},"end":{"line":23,"column":47}}¿¿Identifier
118¿Identifier¿¿obj¿¿¿{"start":{"line":23,"column":48},"end":{"line":23,"column":51}}¿¿Identifier
119¿Identifier¿¿prop¿¿¿{"start":{"line":23,"column":53},"end":{"line":23,"column":57}}¿¿Identifier
120¿ReturnStatement¿¿¿¿¿{"start":{"line":23,"column":4},"end":{"line":23,"column":58}}¿¿ReturnStatement
121¿Identifier¿¿v20¿¿¿¿¿Identifier
122¿BlockStatement¿¿¿¿¿{"start":{"line":18,"column":37},"end":{"line":24,"column":3}}¿¿BlockStatement
123¿VariableDeclarator¿¿isEmpty¿¿¿¿¿VariableDeclarator
124¿FunctionExpression¿¿anon¿¿¿{"start":{"line":26,"column":2},"end":{"line":41,"column":3}}¿¿FunctionExpression
125¿Identifier¿¿value¿¿¿{"start":{"line":26,"column":19},"end":{"line":26,"column":24}}¿¿Identifier
126¿VariableDeclarator¿¿v21¿¿¿¿¿VariableDeclarator
127¿UnaryExpression¿!¿¿¿¿{"start":{"line":27,"column":8},"end":{"line":27,"column":14}}¿¿UnaryExpression
128¿Identifier¿¿value¿¿¿{"start":{"line":27,"column":9},"end":{"line":27,"column":14}}¿¿Identifier
129¿IfStatement¿¿¿¿¿{"start":{"line":27,"column":4},"end":{"line":29,"column":5}}¿¿IfStatement
130¿Identifier¿¿v21¿¿¿¿¿Identifier
131¿ReturnStatement¿¿¿¿¿{"start":{"line":28,"column":6},"end":{"line":28,"column":18}}¿¿ReturnStatement
132¿Literal¿boolean¿¿true¿¿{"start":{"line":28,"column":13},"end":{"line":28,"column":17}}¿¿Literal
133¿BlockStatement¿¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":29,"column":5}}¿¿BlockStatement
134¿VariableDeclarator¿¿v22¿¿¿¿¿VariableDeclarator
135¿CallExpression¿¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":22}}¿¿CallExpression
136¿Identifier¿¿isArray¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":15}}¿¿Identifier
137¿Identifier¿¿value¿¿¿{"start":{"line":30,"column":16},"end":{"line":30,"column":21}}¿¿Identifier
138¿VariableDeclarator¿¿v23¿¿¿¿¿VariableDeclarator
139¿MemberExpression¿¿¿¿¿{"start":{"line":30,"column":26},"end":{"line":30,"column":38}}¿¿MemberExpression
140¿Identifier¿¿value¿¿¿{"start":{"line":30,"column":26},"end":{"line":30,"column":31}}¿¿Identifier
141¿Identifier¿¿length¿¿¿{"start":{"line":30,"column":32},"end":{"line":30,"column":38}}¿¿Identifier
142¿VariableDeclarator¿¿v24¿¿¿¿¿VariableDeclarator
143¿BinaryExpression¿===¿¿¿¿{"start":{"line":30,"column":26},"end":{"line":30,"column":44}}¿¿BinaryExpression
144¿Identifier¿¿v23¿¿¿¿¿Identifier
145¿Literal¿number¿¿0¿¿{"start":{"line":30,"column":43},"end":{"line":30,"column":44}}¿¿Literal
146¿VariableDeclarator¿¿v25¿¿¿¿¿VariableDeclarator
147¿LogicalExpression¿&&¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":44}}¿¿LogicalExpression
148¿Identifier¿¿v22¿¿¿¿¿Identifier
149¿Identifier¿¿v24¿¿¿¿¿Identifier
150¿IfStatement¿¿¿¿¿{"start":{"line":30,"column":4},"end":{"line":39,"column":5}}¿¿IfStatement
151¿Identifier¿¿v25¿¿¿¿¿Identifier
152¿ReturnStatement¿¿¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":20}}¿¿ReturnStatement
153¿Literal¿boolean¿¿true¿¿{"start":{"line":31,"column":15},"end":{"line":31,"column":19}}¿¿Literal
154¿BlockStatement¿¿¿¿¿{"start":{"line":30,"column":46},"end":{"line":32,"column":5}}¿¿BlockStatement
155¿VariableDeclarator¿¿v26¿¿¿¿¿VariableDeclarator
156¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":32,"column":15},"end":{"line":32,"column":27}}¿¿UnaryExpression
157¿Identifier¿¿value¿¿¿{"start":{"line":32,"column":22},"end":{"line":32,"column":27}}¿¿Identifier
158¿VariableDeclarator¿¿v27¿¿¿¿¿VariableDeclarator
159¿BinaryExpression¿!==¿¿¿¿{"start":{"line":32,"column":15},"end":{"line":32,"column":40}}¿¿BinaryExpression
160¿Identifier¿¿v26¿¿¿¿¿Identifier
161¿Literal¿string¿¿'string'¿¿{"start":{"line":32,"column":32},"end":{"line":32,"column":40}}¿¿Literal
162¿IfStatement¿¿¿¿¿{"start":{"line":32,"column":11},"end":{"line":39,"column":5}}¿¿IfStatement
163¿Identifier¿¿v27¿¿¿¿¿Identifier
164¿VariableDeclarator¿¿i¿¿¿{"start":{"line":33,"column":17},"end":{"line":33,"column":18}}¿¿VariableDeclarator
165¿ForInStatement¿¿¿¿¿{"start":{"line":33,"column":8},"end":{"line":37,"column":9}}¿¿ForInStatement
166¿Identifier¿¿i¿¿¿{"start":{"line":33,"column":17},"end":{"line":33,"column":18}}¿¿Identifier
167¿Identifier¿¿value¿¿¿{"start":{"line":33,"column":22},"end":{"line":33,"column":27}}¿¿Identifier
168¿VariableDeclarator¿¿v28¿¿¿¿¿VariableDeclarator
169¿CallExpression¿¿¿¿¿{"start":{"line":34,"column":16},"end":{"line":34,"column":40}}¿¿CallExpression
170¿Identifier¿¿hasOwnProperty¿¿¿{"start":{"line":34,"column":16},"end":{"line":34,"column":30}}¿¿Identifier
171¿Identifier¿¿value¿¿¿{"start":{"line":34,"column":31},"end":{"line":34,"column":36}}¿¿Identifier
172¿Identifier¿¿i¿¿¿{"start":{"line":34,"column":38},"end":{"line":34,"column":39}}¿¿Identifier
173¿IfStatement¿¿¿¿¿{"start":{"line":34,"column":12},"end":{"line":36,"column":13}}¿¿IfStatement
174¿Identifier¿¿v28¿¿¿¿¿Identifier
175¿ReturnStatement¿¿¿¿¿{"start":{"line":35,"column":16},"end":{"line":35,"column":29}}¿¿ReturnStatement
176¿Literal¿boolean¿¿false¿¿{"start":{"line":35,"column":23},"end":{"line":35,"column":28}}¿¿Literal
177¿BlockStatement¿¿¿¿¿{"start":{"line":34,"column":42},"end":{"line":36,"column":13}}¿¿BlockStatement
178¿BlockStatement¿¿¿¿¿{"start":{"line":33,"column":29},"end":{"line":37,"column":9}}¿¿BlockStatement
179¿ReturnStatement¿¿¿¿¿{"start":{"line":38,"column":8},"end":{"line":38,"column":20}}¿¿ReturnStatement
