Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
173¿Program¿¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":37,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Program
174¿VariableDeclarator¿¿http¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿VariableDeclarator
175¿CallExpression¿¿¿¿¿{"start":{"line":9,"column":9},"end":{"line":9,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿CallExpression
176¿Identifier¿¿require¿¿¿{"start":{"line":9,"column":9},"end":{"line":9,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Identifier
177¿Literal¿string¿¿'http'¿¿{"start":{"line":9,"column":17},"end":{"line":9,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Literal
178¿VariableDeclarator¿¿url¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿VariableDeclarator
179¿CallExpression¿¿¿¿¿{"start":{"line":10,"column":8},"end":{"line":10,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿CallExpression
180¿Identifier¿¿require¿¿¿{"start":{"line":10,"column":8},"end":{"line":10,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Identifier
181¿Literal¿string¿¿'url'¿¿{"start":{"line":10,"column":16},"end":{"line":10,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Literal
182¿VariableDeclarator¿¿fs¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿VariableDeclarator
183¿CallExpression¿¿¿¿¿{"start":{"line":11,"column":7},"end":{"line":11,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿CallExpression
184¿Identifier¿¿require¿¿¿{"start":{"line":11,"column":7},"end":{"line":11,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Identifier
185¿Literal¿string¿¿'fs'¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Literal
186¿VariableDeclarator¿¿v28¿¿¿{"start":{"line":12,"column":18},"end":{"line":37,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿VariableDeclarator
187¿FunctionExpression¿¿anon¿¿¿{"start":{"line":12,"column":18},"end":{"line":37,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿FunctionExpression
188¿Identifier¿¿request¿¿¿{"start":{"line":12,"column":28},"end":{"line":12,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Identifier
189¿Identifier¿¿response¿¿¿{"start":{"line":12,"column":36},"end":{"line":12,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Identifier
190¿VariableDeclarator¿¿v16¿¿¿{"start":{"line":16,"column":29},"end":{"line":16,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿VariableDeclarator
191¿ObjectExpression¿¿¿¿¿{"start":{"line":16,"column":29},"end":{"line":16,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿ObjectExpression
192¿Property¿¿¿¿¿{"start":{"line":16,"column":30},"end":{"line":16,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Property
193¿Literal¿string¿¿'content-type'¿¿{"start":{"line":16,"column":30},"end":{"line":16,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Literal
194¿Literal¿string¿¿'text/html'¿¿{"start":{"line":16,"column":45},"end":{"line":16,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/wffserve_1.0.0/src/index.js"}¿¿Literal
