Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
259¿Program¿¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":46,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Program
260¿VariableDeclarator¿exported¿v42¿¿¿¿¿VariableDeclarator
261¿FunctionExpression¿¿anon¿¿¿{"start":{"line":9,"column":17},"end":{"line":46,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿FunctionExpression
262¿Identifier¿¿grunt¿¿¿{"start":{"line":9,"column":26},"end":{"line":9,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
263¿ExpressionStatement¿¿¿¿¿{"start":{"line":10,"column":1},"end":{"line":10,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿ExpressionStatement
264¿Literal¿string¿¿'use strict'¿¿{"start":{"line":10,"column":1},"end":{"line":10,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Literal
265¿VariableDeclarator¿¿v22¿¿¿¿¿VariableDeclarator
266¿MemberExpression¿¿¿¿¿{"start":{"line":12,"column":9},"end":{"line":12,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿MemberExpression
267¿Identifier¿¿grunt¿¿¿{"start":{"line":12,"column":9},"end":{"line":12,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
268¿Identifier¿¿util¿¿¿{"start":{"line":12,"column":15},"end":{"line":12,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
269¿VariableDeclarator¿¿_¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿VariableDeclarator
270¿MemberExpression¿¿¿¿¿{"start":{"line":12,"column":9},"end":{"line":12,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿MemberExpression
271¿Identifier¿¿v22¿¿¿¿¿Identifier
272¿Identifier¿¿_¿¿¿{"start":{"line":12,"column":20},"end":{"line":12,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
273¿VariableDeclarator¿¿v41¿¿¿¿¿VariableDeclarator
274¿FunctionExpression¿¿anon¿¿¿{"start":{"line":14,"column":8},"end":{"line":45,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿FunctionExpression
275¿Identifier¿¿key¿¿¿{"start":{"line":14,"column":18},"end":{"line":14,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
276¿Identifier¿¿value¿¿¿{"start":{"line":14,"column":23},"end":{"line":14,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
277¿VariableDeclarator¿¿node¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿VariableDeclarator
278¿ThisExpression¿¿¿¿¿{"start":{"line":15,"column":13},"end":{"line":15,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿ThisExpression
279¿VariableDeclarator¿¿parts¿¿¿{"start":{"line":16,"column":6},"end":{"line":18,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿VariableDeclarator
280¿VariableDeclarator¿¿v23¿¿¿¿¿VariableDeclarator
281¿MemberExpression¿¿¿¿¿{"start":{"line":16,"column":14},"end":{"line":16,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿MemberExpression
282¿Identifier¿¿grunt¿¿¿{"start":{"line":16,"column":14},"end":{"line":16,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
283¿Identifier¿¿util¿¿¿{"start":{"line":16,"column":20},"end":{"line":16,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿Identifier
284¿VariableDeclarator¿¿v24¿¿¿¿¿VariableDeclarator
285¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":14},"end":{"line":16,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿CallExpression
286¿MemberExpression¿¿¿¿¿{"start":{"line":16,"column":14},"end":{"line":16,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/grunt-util-property_0.0.2/src/main.js"}¿¿MemberExpression
287¿Identifier¿¿v23¿¿¿¿¿Identifier
