Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
495¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":74,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿Program
496¿VariableDeclarator¿¿860¿semver¿¿¿{"start":{"line":2,"column":4},"end":{"line":2,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿VariableDeclarator
497¿CallExpression¿¿860¿¿¿¿{"start":{"line":2,"column":13},"end":{"line":2,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿CallExpression
498¿Identifier¿¿860¿require¿¿¿{"start":{"line":2,"column":13},"end":{"line":2,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿Identifier
499¿Literal¿string¿860¿¿'semver'¿¿{"start":{"line":2,"column":21},"end":{"line":2,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿Literal
500¿VariableDeclarator¿exported¿860¿v90¿¿¿{"start":{"line":13,"column":0},"end":{"line":74,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿VariableDeclarator
501¿FunctionExpression¿¿860¿anon¿¿¿{"start":{"line":13,"column":17},"end":{"line":74,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿FunctionExpression
502¿Identifier¿¿0¿tree¿¿¿{"start":{"line":13,"column":27},"end":{"line":13,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿Identifier
503¿VariableDeclarator¿¿862¿resolved¿¿¿{"start":{"line":14,"column":6},"end":{"line":14,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿VariableDeclarator
504¿ArrayExpression¿¿862¿¿¿¿{"start":{"line":14,"column":17},"end":{"line":14,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/component-flatten_1.0.1/src/index.js"}¿¿ArrayExpression
