Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":23,"column":16}}¿¿Program
1¿VariableDeclarator¿¿http¿¿¿{"start":{"line":2,"column":4},"end":{"line":2,"column":24}}¿¿VariableDeclarator
2¿CallExpression¿¿¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":24}}¿¿CallExpression
3¿Identifier¿¿require¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":16}}¿¿Identifier
4¿Literal¿string¿¿'http'¿¿{"start":{"line":2,"column":17},"end":{"line":2,"column":23}}¿¿Literal
5¿VariableDeclarator¿¿url¿¿¿{"start":{"line":3,"column":4},"end":{"line":3,"column":22}}¿¿VariableDeclarator
6¿CallExpression¿¿¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":22}}¿¿CallExpression
7¿Identifier¿¿require¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":15}}¿¿Identifier
8¿Literal¿string¿¿'url'¿¿{"start":{"line":3,"column":16},"end":{"line":3,"column":21}}¿¿Literal
9¿VariableDeclarator¿¿fs¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":20}}¿¿VariableDeclarator
10¿CallExpression¿¿¿¿¿{"start":{"line":4,"column":7},"end":{"line":4,"column":20}}¿¿CallExpression
11¿Identifier¿¿require¿¿¿{"start":{"line":4,"column":7},"end":{"line":4,"column":14}}¿¿Identifier
12¿Literal¿string¿¿'fs'¿¿{"start":{"line":4,"column":15},"end":{"line":4,"column":19}}¿¿Literal
13¿VariableDeclarator¿¿v14¿¿¿¿¿VariableDeclarator
14¿FunctionExpression¿¿anon¿¿¿{"start":{"line":6,"column":18},"end":{"line":23,"column":1}}¿¿FunctionExpression
15¿Identifier¿¿request¿¿¿{"start":{"line":6,"column":27},"end":{"line":6,"column":34}}¿¿Identifier
16¿Identifier¿¿response¿¿¿{"start":{"line":6,"column":35},"end":{"line":6,"column":43}}¿¿Identifier
17¿VariableDeclarator¿¿v1¿¿¿¿¿VariableDeclarator
18¿MemberExpression¿¿¿¿¿{"start":{"line":7,"column":27},"end":{"line":7,"column":38}}¿¿MemberExpression
19¿Identifier¿¿request¿¿¿{"start":{"line":7,"column":27},"end":{"line":7,"column":34}}¿¿Identifier
20¿Identifier¿¿url¿¿¿{"start":{"line":7,"column":35},"end":{"line":7,"column":38}}¿¿Identifier
21¿VariableDeclarator¿¿v2¿¿¿¿¿VariableDeclarator
22¿CallExpression¿¿¿¿¿{"start":{"line":7,"column":17},"end":{"line":7,"column":39}}¿¿CallExpression
23¿MemberExpression¿¿¿¿¿{"start":{"line":7,"column":17},"end":{"line":7,"column":26}}¿¿MemberExpression
24¿Identifier¿¿url¿¿¿{"start":{"line":7,"column":17},"end":{"line":7,"column":20}}¿¿Identifier
25¿Identifier¿¿parse¿¿¿{"start":{"line":7,"column":21},"end":{"line":7,"column":26}}¿¿Identifier
26¿Identifier¿¿v1¿¿¿¿¿Identifier
27¿VariableDeclarator¿¿v3¿¿¿¿¿VariableDeclarator
28¿MemberExpression¿¿¿¿¿{"start":{"line":7,"column":17},"end":{"line":7,"column":48}}¿¿MemberExpression
29¿Identifier¿¿v2¿¿¿¿¿Identifier
