Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":3157,"column":1}}¿¿Program
1¿ExpressionStatement¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":13}}¿¿ExpressionStatement
2¿Literal¿string¿¿'use strict'¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":12}}¿¿Literal
3¿VariableDeclarator¿¿v927¿¿¿{"start":{"line":2,"column":6},"end":{"line":3129,"column":1}}¿¿VariableDeclarator
4¿FunctionExpression¿¿anon¿¿¿{"start":{"line":2,"column":13},"end":{"line":3129,"column":1}}¿¿FunctionExpression
5¿VariableDeclarator¿¿o¿¿¿{"start":{"line":3,"column":8},"end":{"line":11,"column":5}}¿¿VariableDeclarator
6¿FunctionExpression¿¿o¿¿¿{"start":{"line":3,"column":12},"end":{"line":11,"column":5}}¿¿FunctionExpression
7¿Identifier¿¿k¿¿¿{"start":{"line":3,"column":23},"end":{"line":3,"column":24}}¿¿Identifier
8¿Identifier¿¿v¿¿¿{"start":{"line":3,"column":26},"end":{"line":3,"column":27}}¿¿Identifier
9¿Identifier¿¿_o¿¿¿{"start":{"line":3,"column":29},"end":{"line":3,"column":31}}¿¿Identifier
10¿Identifier¿¿l¿¿¿{"start":{"line":3,"column":33},"end":{"line":3,"column":34}}¿¿Identifier
11¿VariableDeclarator¿¿v1¿¿¿{"start":{"line":4,"column":14},"end":{"line":4,"column":21}}¿¿VariableDeclarator
12¿ObjectExpression¿¿¿¿¿{"start":{"line":4,"column":19},"end":{"line":4,"column":21}}¿¿ObjectExpression
13¿VariableDeclarator¿¿v2¿¿¿{"start":{"line":5,"column":12},"end":{"line":5,"column":20}}¿¿VariableDeclarator
14¿UpdateExpression¿¿¿¿¿{"start":{"line":5,"column":17},"end":{"line":5,"column":20}}¿¿UpdateExpression
15¿Identifier¿¿l¿¿¿{"start":{"line":5,"column":17},"end":{"line":5,"column":18}}¿¿Identifier
16¿WhileStatement¿¿¿¿¿{"start":{"line":6,"column":8},"end":{"line":9,"column":9}}¿¿WhileStatement
17¿Identifier¿¿v2¿¿¿{"start":{"line":6,"column":15},"end":{"line":6,"column":17}}¿¿Identifier
18¿VariableDeclarator¿¿v3¿¿¿{"start":{"line":7,"column":18},"end":{"line":7,"column":27}}¿¿VariableDeclarator
19¿MemberExpression¿computed¿¿¿¿{"start":{"line":7,"column":23},"end":{"line":7,"column":27}}¿¿MemberExpression
20¿Identifier¿¿k¿¿¿{"start":{"line":7,"column":23},"end":{"line":7,"column":24}}¿¿Identifier
21¿Identifier¿¿l¿¿¿{"start":{"line":7,"column":25},"end":{"line":7,"column":26}}¿¿Identifier
22¿ExpressionStatement¿¿¿¿¿{"start":{"line":8,"column":12},"end":{"line":8,"column":21}}¿¿ExpressionStatement
23¿AssignmentExpression¿=¿¿¿¿{"start":{"line":8,"column":12},"end":{"line":8,"column":20}}¿¿AssignmentExpression
24¿Identifier¿¿v2¿¿¿{"start":{"line":8,"column":12},"end":{"line":8,"column":14}}¿¿Identifier
25¿UpdateExpression¿¿¿¿¿{"start":{"line":8,"column":17},"end":{"line":8,"column":20}}¿¿UpdateExpression
26¿Identifier¿¿l¿¿¿{"start":{"line":8,"column":17},"end":{"line":8,"column":18}}¿¿Identifier
27¿BlockStatement¿¿¿¿¿{"start":{"line":6,"column":19},"end":{"line":9,"column":9}}¿¿BlockStatement
28¿ReturnStatement¿¿¿¿¿{"start":{"line":10,"column":8},"end":{"line":10,"column":18}}¿¿ReturnStatement
29¿Identifier¿¿_o¿¿¿{"start":{"line":10,"column":15},"end":{"line":10,"column":17}}¿¿Identifier
30¿BlockStatement¿¿¿¿¿{"start":{"line":3,"column":36},"end":{"line":11,"column":5}}¿¿BlockStatement
31¿VariableDeclarator¿¿$V0¿¿¿{"start":{"line":12,"column":8},"end":{"line":15,"column":5}}¿¿VariableDeclarator
32¿ArrayExpression¿¿¿¿¿{"start":{"line":12,"column":14},"end":{"line":15,"column":5}}¿¿ArrayExpression
33¿Literal¿number¿¿1¿¿{"start":{"line":13,"column":8},"end":{"line":13,"column":9}}¿¿Literal
34¿Literal¿number¿¿5¿¿{"start":{"line":14,"column":8},"end":{"line":14,"column":9}}¿¿Literal
35¿VariableDeclarator¿¿$V1¿¿¿{"start":{"line":16,"column":8},"end":{"line":19,"column":5}}¿¿VariableDeclarator
36¿ArrayExpression¿¿¿¿¿{"start":{"line":16,"column":14},"end":{"line":19,"column":5}}¿¿ArrayExpression
37¿Literal¿number¿¿1¿¿{"start":{"line":17,"column":8},"end":{"line":17,"column":9}}¿¿Literal
38¿Literal¿number¿¿8¿¿{"start":{"line":18,"column":8},"end":{"line":18,"column":9}}¿¿Literal
39¿VariableDeclarator¿¿$V2¿¿¿{"start":{"line":20,"column":8},"end":{"line":23,"column":5}}¿¿VariableDeclarator
