Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
194¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":24,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿Program
195¿VariableDeclarator¿¿http¿¿¿{"start":{"line":1,"column":4},"end":{"line":1,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿VariableDeclarator
196¿CallExpression¿¿¿¿¿{"start":{"line":1,"column":9},"end":{"line":1,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿CallExpression
197¿Identifier¿¿require¿¿¿{"start":{"line":1,"column":9},"end":{"line":1,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿Identifier
198¿Literal¿string¿¿'http'¿¿{"start":{"line":1,"column":17},"end":{"line":1,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿Literal
199¿VariableDeclarator¿¿url¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿VariableDeclarator
200¿CallExpression¿¿¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿CallExpression
201¿Identifier¿¿require¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿Identifier
202¿Literal¿string¿¿'url'¿¿{"start":{"line":4,"column":16},"end":{"line":4,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿Literal
203¿VariableDeclarator¿¿fs¿¿¿{"start":{"line":5,"column":4},"end":{"line":5,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/peiserver_1.0.0/src/index.js"}¿¿VariableDeclarator
